0	1	2
whores	1	0	0
wicked	1	0	0
wickedly	1	0	0
wickedness	1	0	0
wild	1	0	0
wildly	1	0	0
wiles	1	0	0
wilt	1	0	0
wily	1	0	0
wimpy	1	0	0
wince	1	0	0
wobble	1	0	0
wobbled	1	0	0
wobbles	1	0	0
woe	1	0	0
woebegone	1	0	0
woeful	1	0	0
woefully	1	0	0
womanizer	1	0	0
womanizing	1	0	0
worn	1	0	0
worried	1	0	0
worriedly	1	0	0
worrier	1	0	0
worries	1	0	0
worrisome	1	0	0
worry	1	0	0
worrying	1	0	0
worryingly	1	0	0
worse	1	0	0
worsen	1	0	0
worsening	1	0	0
worst	1	0	0
worthless	1	0	0
worthlessly	1	0	0
worthlessness	1	0	0
wound	1	0	0
wounds	1	0	0
wrangle	1	0	0
wrath	1	0	0
wreak	1	0	0
wreaked	1	0	0
wreaks	1	0	0
wreck	1	0	0
wrest	1	0	0
wrestle	1	0	0
wretch	1	0	0
wretched	1	0	0
wretchedly	1	0	0
wretchedness	1	0	0
wrinkle	1	0	0
wrinkled	1	0	0
wrinkles	1	0	0
wrip	1	0	0
wripped	1	0	0
wripping	1	0	0
writhe	1	0	0
wrong	1	0	0
wrongful	1	0	0
wrongly	1	0	0
wrought	1	0	0
yawn	1	0	0
zap	1	0	0
zapped	1	0	0
zaps	1	0	0
zealot	1	0	0
zealous	1	0	0
zealously	1	0	0
zombie	1	0	0
can't wait	0	0	1
aww	0	0	1
awwe	0	0	1
looking forward	0	0	1
look forward	0	0	1
hehe	1	0	0
hehee	1	0	0
awww	0	0	1
awwwe	0	0	1
cant wait	0	0	1
great day	0	0	1
feel better	0	0	1
feeling better	0	0	1
feels better	0	0	1
feel betters	0	0	1
good day	0	0	1
can't believe	1	0	0
good times	0	0	1
good time	0	0	1
good timing	0	0	1
sorry to hear	1	0	0
thx	0	0	1
working today	1	0	0
work today	1	0	0
best friends	0	0	1
best friend	1	0	0
really good	0	0	1
but no	1	0	0
long day	0	0	1
long days	0	0	1
feel good	0	0	1
feeling good	0	0	1
feels good	0	0	1
xoxo	0	0	1
work tomorrow	1	0	0
working tomorrow	1	0	0
good thing	0	0	1
good things	0	0	1
beautiful day	0	0	1
bro	0	0	1
luv	0	0	1
luvs	0	0	1
can't sleep	0	0	1
wtf	1	0	0
mmm	0	0	1
def	0	0	1
ohh	1	0	0
ff	1	0	0
fml	1	0	0
awwww	0	0	1
awwwwe	0	0	1
can't find	1	0	0
uh	1	0	0
nice day	0	0	1
hmmm	1	0	0
fam	0	0	1
oh no	1	0	0
oh no	1	0	0
good one	0	0	1
good ones	0	0	1
really like	0	0	1
really liking	0	0	1
vip	0	0	1
xo	0	0	1
happy mothers	0	0	1
happy mother	0	0	1
woohoo	0	0	1
freakin	1	0	0
very good	0	0	1
sounds good	0	0	1
sound good	0	0	1
take care	0	0	1
taking care	0	0	1
happy mothers day	0	0	1
happy mother day	0	0	1
oh well	1	0	0
thanx	0	0	1
thanxs	0	0	1
thanking god	0	0	1
thank god	0	0	1
nooo	1	0	0
great time	0	0	1
great times	0	0	1
feeling sick	1	0	0
feel sick	1	0	0
feeling sickly	1	0	0
great weekend	0	0	1
swine flu	1	0	0
cant sleep	1	0	0
smh	1	0	0
really bad	1	0	0
really badly	1	0	0
hehehe	1	0	0
heheh	1	0	0
oooh	0	0	1
makes me sad	1	0	0
make me sad	1	0	0
making me sad	1	0	0
tired but	1	0	0
tiring but	1	0	0
but can't	1	0	0
gah	1	0	0
yum	0	0	1
yums	0	0	1
looking good	0	0	1
looks good	0	0	1
look good	0	0	1
very sad	1	0	0
really sad	1	0	0
um	1	0	0
very nice	0	0	1
very nicely	0	0	1
noooo	1	0	0
wish me luck	0	0	1
im sorry	1	0	0
thanks for following	0	0	1
thanks for follow	0	0	1
miss out	1	0	0
missed out	1	0	0
missing out	1	0	0
sore throat	1	0	0
sore throats	1	0	0
feeling well	0	0	1
feel well	0	0	1
good idea	0	0	1
good ideas	0	0	1
missin	1	0	0
hate being	1	0	0
hates being	1	0	0
pretty good	0	0	1
fuckin	1	0	0
great night	0	0	1
head hurt	1	0	0
head hurts	1	0	0
head hurting	1	0	0
pretty sure	0	0	1
mmmm	0	0	1
feel bad	1	0	0
feeling bad	1	0	0
sunny day	0	0	1
sunny days	0	0	1
freaking out	1	0	0
freaked out	1	0	0
freak out	1	0	0
shitty	1	0	0
good news	0	0	1
like crap	1	0	0
argh	1	0	0
sweet dreams	0	0	1
oh yeah	0	0	1
very well	0	0	1
grrrr	1	0	0
ty	0	0	1
ohhh	1	0	0
gotta love	0	0	1
ily	0	0	1
bad day	1	0	0
lovin	0	0	1
good friend	0	0	1
good friends	0	0	1
rainy day	1	0	0
rainy days	1	0	0
suxs	1	0	0
sux	1	0	0
bff	0	0	1
meh	1	0	0
very happy	0	0	1
ha ha	1	0	0
bestie	0	0	1
besties	0	0	1
besty	0	0	1
besti	0	0	1
nerd	0	0	1
nerds	0	0	1
nerding	0	0	1
grr	1	0	0
love ya	0	0	1
grrr	1	0	0
can't make	1	0	0
feeling like crap	1	0	0
feel like crap	1	0	0
no money	1	0	0
forward to seeing	0	0	1
forward to see	0	0	1
ew	1	0	0
really bored	1	0	0
really boring	0	0	1
really miss	1	0	0
really missing	1	0	0
really missed	1	0	0
lovely day	0	0	1
lovely days	1	0	0
bgt	1	0	0
very tired	1	0	0
very tiring	1	0	0
sad day	1	0	0
sad days	1	0	0
jb	1	0	0
god bless	0	0	1
work again	1	0	0
working again	1	0	0
shout out	1	0	0
shout outs	1	0	0
cant believe	1	0	0
hd	1	0	0
no fun	1	0	0
bad news	1	0	0
sorry but	1	0	0
cannot wait	1	0	0
makes me happy	0	0	1
make me happy	0	0	1
like fun	0	0	1
just love	0	0	1
just loving	0	0	1
nice to meet	0	0	1
makes me smile	0	0	1
make me smile	0	0	1
making me smile	0	0	1
hungover	1	0	0
really looking forward	0	0	1
really look forward	0	0	1
ughhh	1	0	0
really hate	1	0	0
really hating	1	0	0
really hated	1	0	0
really sucks	1	0	0
really sucked	1	0	0
really suck	1	0	0
good way	0	0	1
love to see	0	0	1
lovely to see	0	0	1
loved to see	0	0	1
good job	0	0	1
good to hear	0	0	1
im bored	1	0	0
throat hurts	1	0	0
good movie	0	0	1
good movies	0	0	1
sad face	1	0	0
im sad	1	0	0
big fan	0	0	1
big fans	0	0	1
fun today	0	0	1
thnx	0	0	1
miss my friend	1	0	0
miss my friends	1	0	0
missing my friends	1	0	0
missing my friend	1	0	0
really loved	0	0	1
really love	0	0	1
really lovely	0	0	1
life is good	0	0	1
awh	0	0	1
hayfever	1	0	0
ughh	1	0	0
just died	1	0	0
just die	1	0	0
no luck	1	0	0
really appreciate	0	0	1
really appreciated	0	0	1
being sick	1	0	0
getting sick	1	0	0
like being	0	0	1
liking being	0	0	1
need a hug	1	0	0
needs a hug	1	0	0
very exciting	0	0	1
very excited	0	0	1
glad to hear	0	0	1
really enjoyed	0	0	1
really enjoying	0	0	1
really enjoy	0	0	1
want to leave	1	0	0
wanted to leave	1	0	0
wants to leave	1	0	0
need help	1	0	0
needed help	1	0	0
needs help	1	0	0
kick ass	0	0	1
kicked ass	0	0	1
kicking ass	0	0	1
kicks ass	0	0	1
urgh	1	0	0
really hard	1	0	0
bk	1	0	0
wth	1	0	0
thank goodness	0	0	1
thanks good	0	0	1
excited to see	0	0	1
bestfriend	0	0	1
bestfriends	0	0	1
nooooo	1	0	0
really tired	1	0	0
sounds like fun	0	0	1
happy father	0	0	1
happy fathers	0	0	1
happy father day	0	0	1
happy fathers day	0	0	1
wk	1	0	0
best thing	0	0	1
best things	0	0	1
went well	0	0	1
say no	1	0	0
says no	1	0	0
thankyou	0	0	1
sun is shining	0	0	1
like shit	1	0	0
just missed	1	0	0
just miss	1	0	0
good weather	0	0	1
wont be able	1	0	0
big day	0	0	1
fun time	0	0	1
fun times	0	0	1
like a good	0	0	1
rain rain	1	0	0
looovely	0	0	1
looove	0	0	1
feel great	0	0	1
feeling great	0	0	1
feels great	0	0	1
no good	1	0	0
love that song	0	0	1
but i love	0	0	1
but i loved	0	0	1
mia	1	0	0
good though	0	0	1
poor thing	1	0	0
poor things	1	0	0
happy days	0	0	1
happy day	0	0	1
raining again	1	0	0
rain again	1	0	0
stuffed	1	0	0
stuffing	1	0	0
oh dear	0	0	1
should be fun	0	0	1
good mood	0	0	1
working hard	1	0	0
work hard	1	0	0
works hard	1	0	0
can't eat	1	0	0
sh	0	0	1
cant wait till	0	0	1
good point	0	0	1
good to know	0	0	1
loving life	0	0	1
love life	0	0	1
no worries	0	0	1
wonderful day	0	0	1
feel so bad	1	0	0
eww	1	0	0
rockin	0	0	1
rockin'	0	0	1
feel sad	1	0	0
feeling sad	1	0	0
feels sad	1	0	0
tummy hurts	1	0	0
tummy hurting	1	0	0
very badly	1	0	0
very bad	1	0	0
kinda sad	1	0	0
bad thing	1	0	0
bad things	1	0	0
hurts so badly	1	0	0
hurts so bad	1	0	0
happy sunday	0	0	1
bad headache	1	0	0
bad headaches	1	0	0
home sick	1	0	0
yes yes	0	0	1
epic fail	1	0	0
epically fail	1	0	0
best day	0	0	1
best days	0	0	1
agh	1	0	0
hahaa	0	0	1
bad times	1	0	0
bad time	1	0	0
bad timing	1	0	0
poor baby	1	0	0
gr8	0	0	1
im pretty	0	0	1
just hate	1	0	0
just hating	1	0	0
look great	0	0	1
looks great	0	0	1
looked great	0	0	1
im tired	1	0	0
really long	1	0	0
makes me cry	1	0	0
making me cry	1	0	0
day long	1	0	0
days long	1	0	0
very cool	0	0	1
really happy	0	0	1
favorite songs	0	0	1
favorite song	0	0	1
sick today	1	0	0
no no	1	0	0
really well	0	0	1
enjoying the sun	0	0	1
enjoy the sun	0	0	1
xox	0	0	1
love the new	0	0	1
loving the new	0	0	1
nikki	0	0	1
woo hoo	0	0	1
im excited	0	0	1
feel so good	0	0	1
feeling so good	0	0	1
better day	0	0	1
better days	0	0	1
find a way	0	0	1
sooo tired	1	0	0
ish	1	0	0
good enough	0	0	1
looks nice	0	0	1
look nice	0	0	1
yess	0	0	1
ng	1	0	0
just wondering	1	0	0
just wondered	1	0	0
thats good	0	0	1
great thanks	0	0	1
great thank	0	0	1
hates being sick	1	0	0
hate being sick	1	0	0
no worry	0	0	1
no worries	0	0	1
but good	0	0	1
no prob	0	0	1
no probs	0	0	1
love you guys	0	0	1
fun day	0	0	1
uber	0	0	1
getting worse	1	0	0
yucky	1	0	0
great news	0	0	1
happy friday	0	0	1
ole	0	0	1
olé	0	0	1
good show	0	0	1
good shows	0	0	1
but i cant	1	0	0
really great	0	0	1
feel sorry	1	0	0
feeling sorry	1	0	0
hs	1	0	0
ffs	1	0	0
happiest	0	0	1
loveee	0	0	1
bestest	0	0	1
weee	0	0	1
working well	0	0	1
work well	0	0	1
worked well	0	0	1
works well	0	0	1
hiccups	1	0	0
asshole	1	0	0
assholes	1	0	0
can't help	1	0	0
feel free	0	0	1
sooooo tired	1	0	0
work right	0	0	1
working right	0	0	1
nice weather	0	0	1
tummy ache	1	0	0
tummy aches	1	0	0
loving being	0	0	1
love being	0	0	1
soo cute	0	0	1
soo cutee	0	0	1
really hurts	1	0	0
really hurting	1	0	0
really hurt	1	0	0
missing my babies	1	0	0
missing my baby	1	0	0
miss my baby	1	0	0
good home	0	0	1
awesome day	0	0	1
dying	1	0	0
dyed	1	0	0
dy	1	0	0
chem	0	0	1
worst part	1	0	0
im missing	1	0	0
im miss	1	0	0
very disappointed	1	0	0
very disappointing	1	0	0
pretty cool	0	0	1
trying to fix	1	0	0
try to fix	1	0	0
tries to fix	1	0	0
good work	0	0	1
good works	0	0	1
can't watch	1	0	0
really nice	0	0	1
want to cry	1	0	0
wants to cry	1	0	0
wanted to cry	1	0	0
but love	0	0	1
but loving	0	0	1
but lovely	0	0	1
gg	0	0	1
sad times	1	0	0
sad time	1	0	0
gud	0	0	1
loveeee	0	0	1
thanks again	0	0	1
great job	0	0	1
great show	0	0	1
no problem	0	0	1
can't use	1	0	0
cant see	1	0	0
but unfortunately	1	0	0
bad weather	1	0	0
great week	0	0	1
really sore	1	0	0
fresh air	0	0	1
sick again	1	0	0
zac	0	0	1
being bored	1	0	0
no problem	0	0	1
happy camper	0	0	1
kind word	0	0	1
kind words	0	0	1
holy shit	1	0	0
bad night	1	0	0
funny thing	0	0	1
funny things	0	0	1
productive day	0	0	1
aww poor	1	0	0
really sick	1	0	0
feeling lonely	1	0	0
feels lonely	1	0	0
feel lonely	1	0	0
ughhhh	1	0	0
happy bday	0	0	1
loved the show	0	0	1
love the show	0	0	1
loves the show	0	0	1
bad idea	1	0	0
can't figure	1	0	0
blessed day	0	0	1
blessing day	0	0	1
bless day	0	0	1
super sad	1	0	0
im good	0	0	1
iloveyou	0	0	1
effin	1	0	0
nice to see	0	0	1
hurts like	1	0	0
hurting like	1	0	0
green day	0	0	1
great way	0	0	1
good stuff	0	0	1
but no one	1	0	0
sounds awesome	0	0	1
totally forgot	1	0	0
feel like shit	1	0	0
feeling like shit	1	0	0
srry	1	0	0
eyes hurt	1	0	0
nice pics	0	0	1
nice pic	0	0	1
getting a cold	1	0	0
getting better	0	0	1
good thoughts	0	0	1
im sick	1	0	0
sooo bad	1	0	0
says good	0	0	1
say good	0	0	1
ooc	1	0	0
scary movie	0	0	1
scary movies	1	0	0
happy monday	0	0	1
good to see	0	0	1
really funny	0	0	1
bleh	1	0	0
nice weekend	0	0	1
good thanks	0	0	1
good thank	0	0	1
dealers	1	0	0
dealer	1	0	0
fun night	0	0	1
body aches	1	0	0
body aching	1	0	0
birthday present	0	0	1
birthday presents	0	0	1
need to sleep	1	0	0
sad news	1	0	0
bored out	1	0	0
sounds fun	0	0	1
sound fun	0	0	1
thanks guys	0	0	1
thanks guy	0	0	1
bit sad	1	0	0
but i miss	1	0	0
but i missed	1	0	0
worst day	1	0	0
feet hurt	1	0	0
good nite	0	0	1
no friends	1	0	0
okayy	0	0	1
cool kids	0	0	1
cool kid	0	0	1
funniest	0	0	1
yesss	0	0	1
oh dear	0	0	1
really cool	0	0	1
ok	0	0	1
party	0	0	1
sun	0	0	1
suns	0	0	1
sunny	0	0	1
sunniness	0	0	1
sunnies	0	0	1
okay	0	0	1
okays	0	0	1
rock	0	0	1
rocks	0	0	1
rocked	0	0	1
rocking	0	0	1
rockness	0	0	1
xx	0	0	1
able	0	0	1
boo	0	0	1
boos	0	0	1
booed	0	0	1
congrats	0	0	1
congrates	0	0	1
xd	0	0	1
dearly	0	0	1
dear	0	0	1
dears	0	0	1
agree	0	0	1
agreed	0	0	1
agreeing	0	0	1
happy birthday	0	0	1
star	0	0	1
stars	0	0	1
starred	0	0	1
chance	0	0	1
chances	0	0	1
cancelled	0	0	1
cancel	0	0	1
canceled	0	0	1
sunshine	0	0	1
sunshines	0	0	1
yummy	0	0	1
yumminess	0	0	1
buddy	0	0	1
buddies	0	0	1
buddie	0	0	1
buddys	0	0	1
alright	0	0	1
mate	0	0	1
mates	0	0	1
matee	0	0	1
kissed	0	0	1
kiss	0	0	1
kisses	0	0	1
kissing	0	0	1
epic	0	0	1
epical	0	0	1
epically	0	0	1
sweetie	0	0	1
sweeties	0	0	1
sweety	0	0	1
obviously	0	0	1
obvious	0	0	1
obviousness	0	0	1
extra	0	0	1
honey	0	0	1
puppy	0	0	1
puppies	0	0	1
puppys	0	0	1
pets	0	0	1
pet	0	0	1
petted	0	0	1
petting	0	0	1
jess	0	0	1
jesse	0	0	1
andy	0	0	1
andi	0	0	1
andys	0	0	1
hope	0	0	1
accept	0	0	1
acceptance	0	0	1
accepts	0	0	1
accepted	0	0	1
accepting	0	0	1
greet	0	0	1
greetings	0	0	1
greets	0	0	1
greeting	0	0	1
greeted	0	0	1
favourite	0	0	1
no worry	0	0	1
no worries	0	0	1
im glad	0	0	1
cried like	1	0	0
crying like	1	0	0
cry like	1	0	0
not available	1	0	0
not well	1	0	0
not enough	1	0	0
not a fan	1	0	0
not funny	1	0	0
like crazy	1	0	0
likee crazy	1	0	0
jail	1	0	0
unfortunately not	1	0	0
but its not	1	0	0
not feeling well	1	0	0
not feel well	1	0	0
home alone	1	0	0
not excited	1	0	0
not exciting	1	0	0
again tonight	1	0	0
stomache hurts	1	0	0
stomach hurts	1	0	0
horror	1	0	0
horrors	1	0	0
no time	1	0	0
not fun	1	0	0
fingers crossed	1	0	0
finger crossing	1	0	0
not wanting	1	0	0
not want	1	0	0
school tomorrow	1	0	0
suddenly	1	0	0
sudden	1	0	0
not looking forward	1	0	0
funeral	1	0	0
funerals	1	0	0
contest	1	0	0
contestants	1	0	0
contestant	1	0	0
drank	1	0	0
not fair	1	0	0
not a good	1	0	0
migrains	1	0	0
migraine	1	0	0
migraines	1	0	0
avoid	1	0	0
avoiding	1	0	0
avoided	1	0	0
need to find	1	0	0
insomnia	1	0	0
need a new	1	0	0
needs a new	1	0	0
needed a new	1	0	0
not cool	1	0	0
try to find	1	0	0
trying to find	1	0	0
tried to find	1	0	0
accident	1	0	0
accidently	1	0	0
drama	1	0	0
dramas	1	0	0
not happy	1	0	0
thunderstorms	1	0	0
thunderstorm	1	0	0
thunderstorming	1	0	0
low	1	0	0
oops	1	0	0
craving	1	0	0
crave	1	0	0
cravings	1	0	0
rob	1	0	0
robbed	1	0	0
but i can't	1	0	0
heavy	1	0	0
wars	1	0	0
war	1	0	0
tears	1	0	0
tear	1	0	0
tearing	1	0	0
oh no	1	0	0
fire	1	0	0
fired	1	0	0
firing	1	0	0
swine	1	0	0
shut up	1	0	0
dang	1	0	0
against	1	0	0
burnt	1	0	0
cough	1	0	0
no idea	1	0	0
blood	1	0	0
gosh	1	0	0
ouch	1	0	0
arms	1	0	0
arm	1	0	0
armed	1	0	0
hangover	1	0	0
not feeling	1	0	0
not feel	1	0	0
rainy	1	0	0
not good	1	0	0
shots	1	0	0
shot	1	0	0
storm	1	0	0
storms	1	0	0
stormed	1	0	0
storming	1	0	0
shooting	1	0	0
shoot	1	0	0
block	1	0	0
blocked	1	0	0
blocking	1	0	0
blocks	1	0	0
no chance	1	0	0
flu	1	0	0
beat	1	0	0
beats	1	0	0
beating	1	0	0
not ok	1	0	0
unable	1	0	0
not able	1	0	0
alone	1	0	0
lonely	1	0	0
fu	1	0	0
good morning	0	0	1
hurrraaaaah	0	0	1
%-)	0	0	1
(-:	0	0	1
(:	0	0	1
(^ ^)	0	0	1
(^-^)	0	0	1
(^.^)	0	0	1
(^_^)	0	0	1
(o:	0	0	1
*\o/*	0	0	1
--^--@	0	0	1
0:)	0	0	1
8)	0	0	1
:)	0	0	1
:-)	0	0	1
:-*	0	0	1
:-*	0	0	1
:-D	0	0	1
:-P	0	0	1
:-}	0	0	1
:3	0	0	1
:9	0	0	1
:D	0	0	1
:P	0	0	1
:P	0	0	1
:X	0	0	1
:]	0	0	1
:b)	0	0	1
:o)	0	0	1
:p	0	0	1
:Þ	0	0	1
;^)	0	0	1
<3	0	0	1
=)	0	0	1
=]	0	0	1
>:)	0	0	1
>:D	0	0	1
>=D	0	0	1
@}->--	0	0	1
XD	0	0	1
XD	0	0	1
XP	0	0	1
^_^	0	0	1
x3?	0	0	1
xD	0	0	1
|D	0	0	1
}:)	0	0	1
%-(	1	0	0
)-:	1	0	0
):	1	0	0
)o:	1	0	0
38*	1	0	0
8-0	1	0	0
8/	1	0	0
8\\	1	0	0
8c	1	0	0
:#	1	0	0
:'(	1	0	0
:'-(	1	0	0
:(	1	0	0
:*(	1	0	0
:-&	1	0	0
:-(	1	0	0
:-(o)	1	0	0
:-/	1	0	0
:-S	1	0	0
:-\\	1	0	0
:-|	1	0	0
:/	1	0	0
:E	1	0	0
:F	1	0	0
:O	1	0	0
:S	1	0	0
:[	1	0	0
:[	1	0	0
:\\	1	0	0
:_(	1	0	0
:o(	1	0	0
:s	1	0	0
:|	1	0	0
:?(	1	0	0
</3-1	1	0	0
<o<	1	0	0
=(	1	0	0
=[	1	0	0
>/	1	0	0
>:(	1	0	0
>:L	1	0	0
>:O	1	0	0
>[	1	0	0
>\\	1	0	0
>o>	1	0	0
B(	1	0	0
Bc	1	0	0
D:	1	0	0
X(	1	0	0
X(	1	0	0
X-(	1	0	0
XO	1	0	0
XP	1	0	0
^o)	1	0	0
xP	1	0	0
|8C	1	0	0
|8c	1	0	0
♥	0	0	1
